date,category,product_name,quantity,price,sales
4/25/2025,Home & Kitchen,Water Purifier,1,25929.81,25929.81
8/14/2025,Beauty,Shampoo,5,528.56,2642.8
11/5/2025,Home & Kitchen,Cookware Set,2,9507.9,19015.8
3/24/2025,Electronics,Smartwatch,4,24055.25,96221
1/21/2025,Clothing,Saree,5,8224.23,41121.15
11/23/2025,Clothing,Saree,4,30048,120192
4/23/2025,Beauty,Hair Dryer,4,43391.66,173566.64
8/21/2025,Books,Comics,3,8552.54,25657.62
12/17/2025,Clothing,T-Shirt,1,10276.96,10276.96
9/15/2025,Clothing,Jacket,5,30070.73,150353.65
9/25/2025,Books,Comics,1,44869.05,44869.05
6/29/2025,Beauty,Perfume,4,39519.87,158079.48
7/29/2025,Beauty,Perfume,1,14306.68,14306.68
12/2/2025,Books,Comics,1,26084.14,26084.14
5/14/2025,Electronics,Laptop,4,32648.48,130593.92
10/10/2025,Books,Biography,4,37797.6,151190.4
6/26/2025,Books,Children's Book,3,49427.71,148283.13
7/25/2025,Clothing,Jacket,2,5193.88,10387.76
8/11/2025,Electronics,Smartphone,2,23689.1,47378.2
7/25/2025,Home & Kitchen,Mixer Grinder,5,2080.22,10401.1
12/3/2025,Electronics,Laptop,4,22060.81,88243.24
3/28/2025,Books,Comics,5,34982.8,174914
12/9/2025,Clothing,T-Shirt,3,39027.71,117083.13
5/26/2025,Books,Fiction Novel,1,45975.04,45975.04
1/3/2025,Books,Science Textbook,4,46499.75,185999
3/1/2025,Electronics,Tablet,1,25257.82,25257.82
6/23/2025,Home & Kitchen,Air Fryer,4,28245.8,112983.2
12/13/2025,Beauty,Face Cream,3,3564.2,10692.6
5/8/2025,Books,Comics,1,35100.76,35100.76
4/22/2025,Electronics,Tablet,2,23932.46,47864.92
4/16/2025,Beauty,Perfume,2,36824.37,73648.74
12/13/2025,Home & Kitchen,Cookware Set,1,6169.95,6169.95
5/21/2025,Beauty,Lipstick,5,15907.76,79538.8
8/5/2025,Beauty,Perfume,5,6586.65,32933.25
8/24/2025,Beauty,Perfume,4,48830.06,195320.24
5/13/2025,Beauty,Hair Dryer,1,16406.72,16406.72
8/6/2025,Beauty,Hair Dryer,3,18423.02,55269.06
3/9/2025,Home & Kitchen,Air Fryer,3,22646.3,67938.9
3/16/2025,Clothing,Saree,4,42844.18,171376.72
10/1/2025,Beauty,Shampoo,2,49778.98,99557.96
1/31/2025,Books,Comics,1,20040.41,20040.41
10/13/2025,Beauty,Lipstick,3,18175.91,54527.73
11/29/2025,Electronics,Headphones,5,10108.11,50540.55
2/10/2025,Home & Kitchen,Water Purifier,4,38782.27,155129.08
7/27/2025,Clothing,Sneakers,4,31637.42,126549.68
11/6/2025,Clothing,Sneakers,3,32720.05,98160.15
1/12/2025,Books,Comics,4,20816.66,83266.64
2/2/2025,Electronics,Laptop,2,19972.87,39945.74
2/13/2025,Books,Fiction Novel,1,13270.12,13270.12
1/15/2025,Home & Kitchen,Air Fryer,2,6737.6,13475.2
12/24/2025,Beauty,Hair Dryer,3,27517.55,82552.65
6/8/2025,Beauty,Hair Dryer,4,26268.3,105073.2
3/21/2025,Electronics,Smartwatch,3,18416.01,55248.03
12/19/2025,Clothing,Sneakers,3,23566.06,70698.18
10/8/2025,Beauty,Lipstick,5,11714.53,58572.65
7/13/2025,Beauty,Shampoo,2,8330.82,16661.64
5/26/2025,Clothing,Saree,5,40417.23,202086.15
11/13/2025,Electronics,Laptop,2,14621.85,29243.7
10/1/2025,Beauty,Perfume,3,1165.89,3497.67
2/16/2025,Home & Kitchen,Cookware Set,4,36409.93,145639.72
7/10/2025,Home & Kitchen,Air Fryer,3,39329.12,117987.36
10/6/2025,Clothing,T-Shirt,3,38827.51,116482.53
7/17/2025,Beauty,Face Cream,1,48735.01,48735.01
8/31/2025,Clothing,Jacket,1,26152.73,26152.73
11/23/2025,Electronics,Tablet,5,6282.65,31413.25
1/8/2025,Clothing,T-Shirt,2,31718.87,63437.74
12/20/2025,Beauty,Perfume,1,48447.98,48447.98
6/23/2025,Clothing,Jeans,4,4751.8,19007.2
10/13/2025,Books,Fiction Novel,2,24494.58,48989.16
1/21/2025,Electronics,Smartwatch,3,36275.08,108825.24
6/28/2025,Books,Children's Book,2,28421.75,56843.5
6/1/2025,Books,Science Textbook,1,26650.64,26650.64
7/6/2025,Books,Children's Book,2,44170.03,88340.06
10/10/2025,Books,Children's Book,2,26298.67,52597.34
1/23/2025,Home & Kitchen,Mixer Grinder,1,26255.39,26255.39
11/25/2025,Electronics,Smartwatch,2,5117.93,10235.86
2/6/2025,Books,Biography,1,18444.43,18444.43
7/8/2025,Electronics,Smartwatch,1,18174.12,18174.12
2/19/2025,Electronics,Headphones,1,47241.25,47241.25
11/17/2025,Clothing,Jeans,5,32912.45,164562.25
2/23/2025,Books,Biography,4,35187.01,140748.04
8/15/2025,Books,Biography,2,26788.24,53576.48
11/8/2025,Home & Kitchen,Air Fryer,4,41342.52,165370.08
1/1/2025,Home & Kitchen,Vacuum Cleaner,4,22485.49,89941.96
4/20/2025,Books,Science Textbook,3,527.13,1581.39
3/21/2025,Books,Comics,5,28619.28,143096.4
5/8/2025,Clothing,Jeans,3,18480.73,55442.19
6/16/2025,Books,Children's Book,5,45910.51,229552.55
7/15/2025,Electronics,Tablet,3,2061.11,6183.33
12/1/2025,Beauty,Shampoo,1,43515.37,43515.37
6/17/2025,Books,Fiction Novel,3,27088.5,81265.5
4/24/2025,Beauty,Shampoo,5,28847.69,144238.45
10/8/2025,Clothing,Sneakers,1,23897.56,23897.56
10/14/2025,Books,Children's Book,2,38149.24,76298.48
5/7/2025,Clothing,Saree,5,49854.52,249272.6
8/5/2025,Home & Kitchen,Water Purifier,1,5803.99,5803.99
6/29/2025,Home & Kitchen,Water Purifier,1,38530.13,38530.13
2/27/2025,Clothing,Jeans,3,7968.36,23905.08
6/6/2025,Home & Kitchen,Mixer Grinder,3,34751,104253
5/13/2025,Clothing,Saree,2,10349.31,20698.62
1/23/2025,Electronics,Smartwatch,5,45320.81,226604.05
2/4/2025,Clothing,Saree,3,2843.65,8530.95
4/29/2025,Electronics,Smartphone,3,43397.04,130191.12
8/23/2025,Books,Comics,1,9483.59,9483.59
1/10/2025,Home & Kitchen,Vacuum Cleaner,4,19791.31,79165.24
7/18/2025,Clothing,Saree,3,40632.26,121896.78
9/24/2025,Home & Kitchen,Air Fryer,2,4572.19,9144.38
8/18/2025,Clothing,Jacket,3,45504.82,136514.46
12/19/2025,Books,Comics,2,43156.87,86313.74
3/2/2025,Books,Science Textbook,3,3577.14,10731.42
3/19/2025,Home & Kitchen,Air Fryer,4,15306.74,61226.96
11/10/2025,Electronics,Tablet,5,13489.76,67448.8
8/29/2025,Home & Kitchen,Mixer Grinder,4,6877.51,27510.04
7/29/2025,Beauty,Perfume,2,9824.34,19648.68
11/12/2025,Clothing,Jeans,1,9018.49,9018.49
6/10/2025,Beauty,Shampoo,1,30474.91,30474.91
9/23/2025,Beauty,Shampoo,1,43913.44,43913.44
4/8/2025,Books,Children's Book,5,38304.96,191524.8
1/28/2025,Home & Kitchen,Air Fryer,2,21238.62,42477.24
12/23/2025,Electronics,Tablet,1,9152.62,9152.62
12/31/2025,Home & Kitchen,Air Fryer,1,9108.15,9108.15
11/21/2025,Home & Kitchen,Cookware Set,1,4741.32,4741.32
1/23/2025,Books,Comics,2,19058.2,38116.4
8/3/2025,Clothing,Jeans,2,38504.01,77008.02
1/2/2025,Home & Kitchen,Cookware Set,1,44947.39,44947.39
5/2/2025,Beauty,Hair Dryer,1,30477.6,30477.6
10/8/2025,Beauty,Face Cream,5,30085.08,150425.4
12/8/2025,Clothing,T-Shirt,3,2028.71,6086.13
11/9/2025,Electronics,Smartwatch,2,8234.49,16468.98
7/8/2025,Home & Kitchen,Mixer Grinder,1,38471.9,38471.9
6/18/2025,Electronics,Headphones,4,6900.38,27601.52
2/14/2025,Clothing,Saree,1,5643.25,5643.25
7/1/2025,Home & Kitchen,Vacuum Cleaner,5,28842.11,144210.55
4/10/2025,Beauty,Perfume,5,11789.54,58947.7
1/24/2025,Electronics,Laptop,5,49949.55,249747.75
6/7/2025,Electronics,Laptop,3,12869.99,38609.97
1/15/2025,Home & Kitchen,Vacuum Cleaner,4,36274.95,145099.8
3/21/2025,Beauty,Shampoo,1,32353.48,32353.48
10/12/2025,Electronics,Tablet,3,28334.14,85002.42
1/16/2025,Home & Kitchen,Vacuum Cleaner,1,48486.74,48486.74
3/1/2025,Clothing,Saree,5,19600.4,98002
7/10/2025,Home & Kitchen,Air Fryer,1,24953.31,24953.31
4/14/2025,Home & Kitchen,Cookware Set,1,18835.94,18835.94
9/26/2025,Beauty,Hair Dryer,2,9672.54,19345.08
7/18/2025,Books,Science Textbook,2,36283.62,72567.24
2/22/2025,Electronics,Tablet,1,16797.83,16797.83
5/22/2025,Home & Kitchen,Cookware Set,3,10187.66,30562.98
11/15/2025,Home & Kitchen,Cookware Set,2,13827.12,27654.24
10/21/2025,Home & Kitchen,Water Purifier,3,13698.39,41095.17
1/15/2025,Books,Biography,5,22293.65,111468.25
10/31/2025,Electronics,Smartphone,4,19717.45,78869.8
10/18/2025,Clothing,Saree,1,48689.36,48689.36
8/29/2025,Electronics,Smartwatch,3,34287,102861
6/16/2025,Home & Kitchen,Vacuum Cleaner,4,9330.98,37323.92
5/25/2025,Beauty,Face Cream,3,24036.87,72110.61
6/4/2025,Beauty,Face Cream,3,27896.26,83688.78
9/4/2025,Beauty,Perfume,5,12335.81,61679.05
10/6/2025,Books,Children's Book,4,28447.12,113788.48
6/16/2025,Books,Children's Book,1,29689.72,29689.72
7/14/2025,Beauty,Face Cream,5,5615.48,28077.4
3/17/2025,Electronics,Laptop,2,44385.62,88771.24
12/15/2025,Beauty,Hair Dryer,5,22468.56,112342.8
9/19/2025,Beauty,Lipstick,1,29219.8,29219.8
7/3/2025,Home & Kitchen,Water Purifier,1,242,242
7/27/2025,Beauty,Hair Dryer,4,31335.67,125342.68
7/4/2025,Clothing,Jacket,2,9573.7,19147.4
9/7/2025,Clothing,T-Shirt,1,32489.78,32489.78
4/3/2025,Beauty,Shampoo,5,46529.49,232647.45
1/4/2025,Beauty,Lipstick,2,9452.39,18904.78
1/20/2025,Home & Kitchen,Air Fryer,5,28902.35,144511.75
5/24/2025,Beauty,Face Cream,2,36563.24,73126.48
12/17/2025,Electronics,Laptop,4,31607.01,126428.04
8/29/2025,Home & Kitchen,Water Purifier,1,23549.67,23549.67
6/5/2025,Home & Kitchen,Cookware Set,1,34813.55,34813.55
11/16/2025,Books,Science Textbook,5,2770.67,13853.35
5/10/2025,Clothing,Saree,1,42601.97,42601.97
3/19/2025,Electronics,Smartphone,5,8895.77,44478.85
6/25/2025,Clothing,Jacket,2,40008.73,80017.46
11/23/2025,Beauty,Shampoo,4,12049.78,48199.12
7/24/2025,Electronics,Headphones,1,2815.66,2815.66
9/29/2025,Clothing,Jacket,4,23834.56,95338.24
2/19/2025,Beauty,Lipstick,5,34207.24,171036.2
5/11/2025,Home & Kitchen,Vacuum Cleaner,3,13500.97,40502.91
6/10/2025,Books,Science Textbook,5,17002.85,85014.25
12/17/2025,Electronics,Smartphone,4,5065.4,20261.6
1/30/2025,Home & Kitchen,Cookware Set,1,1380.28,1380.28
4/5/2025,Electronics,Tablet,2,18922.73,37845.46
8/7/2025,Beauty,Face Cream,4,46150.23,184600.92
5/13/2025,Home & Kitchen,Mixer Grinder,4,19551.8,78207.2
2/25/2025,Beauty,Perfume,5,19753.2,98766
2/6/2025,Electronics,Smartwatch,3,5343.7,16031.1
3/19/2025,Clothing,T-Shirt,1,33297.37,33297.37
10/4/2025,Books,Children's Book,4,21915.67,87662.68
6/20/2025,Electronics,Tablet,5,46765.1,233825.5
5/29/2025,Home & Kitchen,Water Purifier,3,4206.75,12620.25
11/19/2025,Beauty,Perfume,3,34854.94,104564.82
5/3/2025,Clothing,Jeans,1,9816.02,9816.02
1/9/2025,Home & Kitchen,Air Fryer,5,48254.7,241273.5
8/23/2025,Electronics,Smartwatch,1,10741.57,10741.57
12/1/2025,Clothing,T-Shirt,1,36825.89,36825.89
6/7/2025,Clothing,Jeans,1,8778,8778
11/12/2025,Books,Fiction Novel,1,5886.15,5886.15
10/7/2025,Home & Kitchen,Air Fryer,3,6215.96,18647.88
3/14/2025,Books,Science Textbook,3,3348.45,10045.35
1/21/2025,Books,Science Textbook,4,12333.5,49334
1/4/2025,Beauty,Perfume,1,44005.42,44005.42
3/15/2025,Home & Kitchen,Air Fryer,4,34679.44,138717.76
11/10/2025,Clothing,Saree,1,29894.34,29894.34
2/18/2025,Electronics,Tablet,2,9756.76,19513.52
12/17/2025,Home & Kitchen,Mixer Grinder,2,5811.42,11622.84
5/9/2025,Electronics,Smartphone,3,14396.21,43188.63
9/6/2025,Electronics,Tablet,2,8070.67,16141.34
12/13/2025,Beauty,Hair Dryer,5,16433.42,82167.1
7/12/2025,Clothing,T-Shirt,2,36939.84,73879.68
8/21/2025,Beauty,Face Cream,4,7418.08,29672.32
6/21/2025,Beauty,Perfume,3,48782.68,146348.04
8/23/2025,Electronics,Headphones,2,5733.24,11466.48
3/29/2025,Home & Kitchen,Water Purifier,2,39519.44,79038.88
5/23/2025,Beauty,Perfume,5,23779.75,118898.75
3/18/2025,Clothing,Sneakers,4,29057.46,116229.84
9/3/2025,Beauty,Hair Dryer,1,21399.74,21399.74
4/22/2025,Electronics,Tablet,1,34719.36,34719.36
12/27/2025,Electronics,Smartphone,4,33517.97,134071.88
11/17/2025,Clothing,Jacket,2,39534.96,79069.92
5/19/2025,Beauty,Lipstick,5,1829.17,9145.85
1/27/2025,Books,Biography,1,25833.88,25833.88
12/27/2025,Books,Fiction Novel,3,18448.36,55345.08
12/26/2025,Clothing,Saree,1,32522.11,32522.11
7/10/2025,Home & Kitchen,Water Purifier,4,14001.84,56007.36
5/30/2025,Books,Fiction Novel,4,35549.3,142197.2
5/28/2025,Clothing,Jacket,1,4192.49,4192.49
9/24/2025,Electronics,Laptop,4,7694.8,30779.2
5/30/2025,Clothing,Jacket,3,21122.47,63367.41
9/6/2025,Books,Biography,4,29019.49,116077.96
4/27/2025,Books,Science Textbook,3,8752.51,26257.53
11/13/2025,Clothing,Sneakers,3,22905.14,68715.42
10/22/2025,Clothing,Jeans,2,6022.48,12044.96
6/26/2025,Clothing,Jeans,5,35415.29,177076.45
7/27/2025,Clothing,Saree,3,6250.2,18750.6
11/28/2025,Clothing,T-Shirt,5,48784.93,243924.65
9/3/2025,Clothing,Saree,4,17066.48,68265.92
8/17/2025,Electronics,Headphones,1,20201.17,20201.17
4/11/2025,Books,Science Textbook,5,26416.41,132082.05
11/5/2025,Electronics,Tablet,4,9883.61,39534.44
1/7/2025,Beauty,Perfume,4,18607.57,74430.28
8/1/2025,Beauty,Hair Dryer,1,10941.62,10941.62
4/17/2025,Beauty,Perfume,5,29977.2,149886
11/24/2025,Electronics,Tablet,4,4604.72,18418.88
5/29/2025,Beauty,Hair Dryer,2,10123.03,20246.06
1/14/2025,Home & Kitchen,Air Fryer,5,37044.83,185224.15
12/19/2025,Beauty,Face Cream,3,20974.41,62923.23
9/4/2025,Beauty,Face Cream,5,37329.17,186645.85
5/13/2025,Electronics,Headphones,5,36701.27,183506.35
7/4/2025,Beauty,Perfume,3,8332.78,24998.34
2/18/2025,Home & Kitchen,Water Purifier,1,25790.55,25790.55
3/15/2025,Home & Kitchen,Vacuum Cleaner,1,26814.13,26814.13
2/22/2025,Home & Kitchen,Air Fryer,4,17147.59,68590.36
9/30/2025,Clothing,Saree,5,34544.71,172723.55
12/20/2025,Electronics,Laptop,1,24080.01,24080.01
3/2/2025,Books,Biography,2,35552.77,71105.54
8/6/2025,Clothing,Sneakers,2,10650.08,21300.16
10/31/2025,Beauty,Face Cream,2,5569.31,11138.62
3/5/2025,Electronics,Smartphone,3,33445.8,100337.4
10/24/2025,Electronics,Smartphone,2,42323.9,84647.8
10/24/2025,Books,Science Textbook,5,28597.72,142988.6
4/20/2025,Home & Kitchen,Cookware Set,5,415.58,2077.9
7/14/2025,Clothing,Jacket,1,9206.26,9206.26
9/24/2025,Beauty,Face Cream,3,6356.05,19068.15
7/17/2025,Books,Fiction Novel,1,16540.15,16540.15
4/7/2025,Beauty,Perfume,5,20482.65,102413.25
8/13/2025,Clothing,T-Shirt,4,33670.35,134681.4
2/3/2025,Beauty,Shampoo,5,48883.03,244415.15
9/13/2025,Books,Children's Book,1,11796.91,11796.91
9/19/2025,Home & Kitchen,Air Fryer,5,47516.91,237584.55
1/16/2025,Electronics,Headphones,4,24964.23,99856.92
3/20/2025,Electronics,Laptop,4,30308.28,121233.12
9/9/2025,Beauty,Shampoo,2,14819.43,29638.86
8/9/2025,Books,Comics,1,47638.51,47638.51
10/13/2025,Beauty,Shampoo,4,1991.86,7967.44
10/19/2025,Clothing,Sneakers,4,24475.26,97901.04
10/30/2025,Clothing,Saree,1,19690.96,19690.96
6/28/2025,Electronics,Smartphone,5,2446.9,12234.5
12/5/2025,Beauty,Lipstick,3,20714.09,62142.27
6/22/2025,Books,Fiction Novel,1,43473.21,43473.21
5/17/2025,Electronics,Smartwatch,4,28488.86,113955.44
2/20/2025,Home & Kitchen,Air Fryer,5,19636.98,98184.9
3/27/2025,Home & Kitchen,Air Fryer,5,40610.57,203052.85
1/25/2025,Beauty,Face Cream,5,10861.19,54305.95
2/4/2025,Electronics,Tablet,1,29674.86,29674.86
8/10/2025,Home & Kitchen,Mixer Grinder,3,25331.05,75993.15
4/3/2025,Beauty,Lipstick,5,25865.39,129326.95
11/11/2025,Clothing,Jacket,3,46870.71,140612.13
8/11/2025,Home & Kitchen,Air Fryer,2,12170.62,24341.24
12/18/2025,Beauty,Lipstick,3,32372.92,97118.76
8/26/2025,Clothing,Jeans,1,12430.21,12430.21
5/23/2025,Clothing,Jeans,3,6994.25,20982.75
2/2/2025,Electronics,Smartphone,1,15832.46,15832.46
3/3/2025,Beauty,Perfume,2,5774.23,11548.46
6/18/2025,Clothing,Saree,1,38704.91,38704.91
8/14/2025,Clothing,T-Shirt,2,10862.61,21725.22
6/12/2025,Beauty,Hair Dryer,3,35040.96,105122.88
6/7/2025,Home & Kitchen,Cookware Set,3,23866.04,71598.12
12/17/2025,Clothing,Sneakers,5,19357.57,96787.85
6/2/2025,Electronics,Smartwatch,3,15184.23,45552.69
8/30/2025,Beauty,Face Cream,3,43348.94,130046.82
8/4/2025,Electronics,Laptop,3,25415.46,76246.38
1/2/2025,Electronics,Laptop,4,39592.76,158371.04
9/22/2025,Home & Kitchen,Water Purifier,1,5719.24,5719.24
6/17/2025,Beauty,Perfume,3,8839.26,26517.78
4/25/2025,Home & Kitchen,Cookware Set,4,43844.22,175376.88
1/26/2025,Clothing,T-Shirt,4,10073.66,40294.64
3/2/2025,Clothing,T-Shirt,3,8672.12,26016.36
5/28/2025,Electronics,Laptop,2,9689.1,19378.2
12/13/2025,Clothing,Saree,2,49761.33,99522.66
11/13/2025,Clothing,T-Shirt,3,48811.18,146433.54
12/21/2025,Beauty,Face Cream,1,23550.3,23550.3
1/31/2025,Beauty,Hair Dryer,3,3838.17,11514.51
1/3/2025,Home & Kitchen,Water Purifier,5,35536.39,177681.95
5/14/2025,Home & Kitchen,Cookware Set,5,2248.02,11240.1
3/14/2025,Clothing,T-Shirt,3,35570.73,106712.19
5/25/2025,Clothing,Jacket,3,37441.6,112324.8
3/19/2025,Beauty,Perfume,3,36896.09,110688.27
3/25/2025,Electronics,Laptop,2,1985.94,3971.88
9/6/2025,Electronics,Smartwatch,3,49443.17,148329.51
4/3/2025,Electronics,Headphones,1,10345.94,10345.94
4/3/2025,Clothing,Saree,1,26395.57,26395.57
7/21/2025,Electronics,Headphones,1,14357.21,14357.21
8/21/2025,Electronics,Smartphone,4,41568.82,166275.28
3/8/2025,Books,Children's Book,3,47381.44,142144.32
7/15/2025,Home & Kitchen,Mixer Grinder,1,27448.38,27448.38
3/25/2025,Clothing,Jacket,1,1221.5,1221.5
12/17/2025,Electronics,Headphones,4,40094.8,160379.2
9/1/2025,Home & Kitchen,Water Purifier,2,24583.23,49166.46
2/17/2025,Home & Kitchen,Water Purifier,2,21818.47,43636.94
2/12/2025,Clothing,Jacket,5,31552.07,157760.35
5/8/2025,Beauty,Lipstick,2,49212.47,98424.94
2/25/2025,Electronics,Tablet,1,45881.64,45881.64
2/11/2025,Beauty,Hair Dryer,3,17901.79,53705.37
12/27/2025,Clothing,Jeans,4,2453.88,9815.52
4/19/2025,Beauty,Hair Dryer,3,17198.45,51595.35
7/22/2025,Home & Kitchen,Mixer Grinder,4,26811.92,107247.68
11/13/2025,Beauty,Shampoo,5,36350.39,181751.95
12/23/2025,Clothing,Jeans,1,9701.94,9701.94
4/8/2025,Clothing,Jeans,4,42136.07,168544.28
12/26/2025,Beauty,Shampoo,1,5999.65,5999.65
7/20/2025,Beauty,Hair Dryer,2,10226.65,20453.3
10/11/2025,Beauty,Shampoo,4,36906.5,147626
4/29/2025,Beauty,Hair Dryer,5,36285.79,181428.95
8/31/2025,Home & Kitchen,Water Purifier,1,13538.87,13538.87
8/29/2025,Beauty,Shampoo,1,8234.41,8234.41
3/9/2025,Clothing,Saree,3,46102.43,138307.29
12/8/2025,Beauty,Perfume,5,10518.99,52594.95
9/10/2025,Clothing,Saree,4,5225.01,20900.04
12/13/2025,Electronics,Smartphone,3,44069.12,132207.36
3/3/2025,Electronics,Headphones,4,5875.67,23502.68
12/20/2025,Home & Kitchen,Mixer Grinder,5,13521.06,67605.3
11/9/2025,Beauty,Shampoo,1,48738.06,48738.06
5/30/2025,Clothing,T-Shirt,2,45567.09,91134.18
4/14/2025,Clothing,Sneakers,3,40994.21,122982.63
5/17/2025,Beauty,Lipstick,3,25350.13,76050.39
8/8/2025,Clothing,Saree,4,39403.34,157613.36
9/22/2025,Home & Kitchen,Mixer Grinder,4,7450.1,29800.4
12/5/2025,Beauty,Perfume,4,3261.12,13044.48
6/5/2025,Home & Kitchen,Air Fryer,4,44311.99,177247.96
11/26/2025,Books,Comics,2,35074.69,70149.38
6/21/2025,Beauty,Perfume,3,4397.19,13191.57
9/24/2025,Home & Kitchen,Cookware Set,1,25681.25,25681.25
8/5/2025,Books,Comics,3,12218.72,36656.16
11/30/2025,Home & Kitchen,Vacuum Cleaner,5,17852.77,89263.85
10/17/2025,Electronics,Smartwatch,3,49150.94,147452.82
5/7/2025,Home & Kitchen,Water Purifier,2,35774.68,71549.36
7/30/2025,Clothing,Sneakers,4,5079.79,20319.16
12/13/2025,Clothing,Jacket,2,22418.97,44837.94
8/14/2025,Books,Children's Book,3,29298.33,87894.99
12/27/2025,Books,Science Textbook,4,35615.3,142461.2
7/9/2025,Beauty,Shampoo,1,37375.52,37375.52
3/2/2025,Home & Kitchen,Water Purifier,3,2206.05,6618.15
10/29/2025,Home & Kitchen,Air Fryer,1,39601.94,39601.94
6/28/2025,Clothing,Jeans,4,303.87,1215.48
7/13/2025,Books,Biography,5,22728.25,113641.25
2/15/2025,Beauty,Shampoo,4,7619.33,30477.32
5/23/2025,Home & Kitchen,Water Purifier,1,47912.36,47912.36
2/13/2025,Books,Biography,5,32328.95,161644.75
12/4/2025,Clothing,Jacket,5,44863.84,224319.2
11/7/2025,Clothing,Jeans,5,22322.63,111613.15
1/13/2025,Beauty,Face Cream,3,21963.47,65890.41
3/15/2025,Electronics,Smartphone,1,27180.61,27180.61
4/3/2025,Home & Kitchen,Air Fryer,2,3133.9,6267.8
5/13/2025,Electronics,Headphones,2,20758.58,41517.16
9/16/2025,Clothing,Saree,5,11977.26,59886.3
1/15/2025,Home & Kitchen,Air Fryer,5,20472.41,102362.05
11/30/2025,Books,Comics,1,12466.54,12466.54
7/11/2025,Beauty,Face Cream,5,10332.15,51660.75
11/14/2025,Beauty,Hair Dryer,4,2281.25,9125
6/29/2025,Beauty,Lipstick,5,12694.27,63471.35
12/24/2025,Books,Comics,1,15171.79,15171.79
12/16/2025,Home & Kitchen,Air Fryer,2,30600.18,61200.36
11/3/2025,Home & Kitchen,Cookware Set,3,17213.16,51639.48
12/11/2025,Electronics,Tablet,4,413.11,1652.44
10/3/2025,Beauty,Hair Dryer,1,39407.8,39407.8
12/23/2025,Home & Kitchen,Air Fryer,5,18026.69,90133.45
5/24/2025,Clothing,Jacket,1,11231.73,11231.73
1/19/2025,Home & Kitchen,Cookware Set,2,49009.93,98019.86
2/26/2025,Clothing,T-Shirt,2,49216.32,98432.64
10/29/2025,Clothing,Saree,5,28343.98,141719.9
4/9/2025,Books,Science Textbook,5,36499.16,182495.8
6/15/2025,Beauty,Face Cream,4,32120.12,128480.48
4/25/2025,Books,Children's Book,4,18201.3,72805.2
2/11/2025,Beauty,Lipstick,1,19714.57,19714.57
2/2/2025,Electronics,Laptop,2,8391.18,16782.36
2/25/2025,Electronics,Tablet,3,42057.28,126171.84
11/14/2025,Home & Kitchen,Water Purifier,2,47188.67,94377.34
7/13/2025,Books,Fiction Novel,1,48731.37,48731.37
2/3/2025,Beauty,Face Cream,3,30614.78,91844.34
4/30/2025,Home & Kitchen,Air Fryer,4,4972.35,19889.4
8/21/2025,Beauty,Hair Dryer,5,5243.64,26218.2
10/31/2025,Electronics,Smartphone,1,29839.72,29839.72
8/16/2025,Home & Kitchen,Vacuum Cleaner,4,24173.69,96694.76
11/30/2025,Electronics,Laptop,3,29309.21,87927.63
5/30/2025,Clothing,Jeans,4,15571.99,62287.96
1/28/2025,Clothing,T-Shirt,2,25453.97,50907.94
12/22/2025,Clothing,T-Shirt,3,9629.91,28889.73
2/23/2025,Home & Kitchen,Water Purifier,3,21051.03,63153.09
5/3/2025,Electronics,Laptop,2,23433.53,46867.06
7/5/2025,Clothing,Jacket,2,41339,82678
11/20/2025,Books,Fiction Novel,2,14670.7,29341.4
3/31/2025,Clothing,Sneakers,2,11103.46,22206.92
12/13/2025,Electronics,Laptop,3,45550.32,136650.96
7/10/2025,Home & Kitchen,Cookware Set,3,22918.94,68756.82
9/30/2025,Electronics,Laptop,2,39785.93,79571.86
4/7/2025,Beauty,Perfume,1,38201.5,38201.5
10/27/2025,Clothing,T-Shirt,3,43668,131004
11/27/2025,Beauty,Hair Dryer,1,8538.19,8538.19
12/22/2025,Beauty,Perfume,3,35681.85,107045.55
4/23/2025,Books,Children's Book,5,32556.92,162784.6
3/22/2025,Clothing,Sneakers,4,44457.7,177830.8
4/28/2025,Clothing,T-Shirt,3,22336.36,67009.08
7/8/2025,Home & Kitchen,Air Fryer,4,23484.04,93936.16
7/3/2025,Electronics,Laptop,4,11842.76,47371.04
3/2/2025,Books,Fiction Novel,3,46344.97,139034.91
6/4/2025,Clothing,Sneakers,2,33820.34,67640.68
5/25/2025,Clothing,Saree,3,624.99,1874.97
7/23/2025,Electronics,Smartwatch,5,49465.88,247329.4
8/28/2025,Beauty,Perfume,5,29432.78,147163.9
10/13/2025,Clothing,Jacket,4,10637.32,42549.28
6/23/2025,Clothing,Sneakers,1,25090.05,25090.05
1/17/2025,Books,Biography,3,29430.36,88291.08
4/15/2025,Books,Comics,5,43373.85,216869.25
11/24/2025,Clothing,Jacket,1,16576.3,16576.3
9/8/2025,Books,Science Textbook,1,41358.45,41358.45
