date,gender,category,product_name,sales,quantity,discount,profit,shipping_cost
9/1/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2
9/19/2018,Female,Auto & Accessories,Car Mat,54,1,0.3,54,5.4
11/17/2018,Female,Auto & Accessories,Car Seat Covers,114,1,0.2,29.4,2.9
11/16/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6
7/1/2018,Male,Auto & Accessories,Car Media Players,140,1,0.1,57.2,5.7
8/22/2018,Male,Auto & Accessories,Car Speakers,211,4,0.3,105.7,10.6
11/24/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.1,33.5,3.3
11/11/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.2,30.9,3.1
8/25/2018,Male,Auto & Accessories,Tyre,250,4,0.1,160,16
7/11/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
7/30/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
1/11/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3
5/9/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.1,141.8,14.2
4/25/2018,Male,Auto & Accessories,Car Media Players,140,4,0.3,43.2,4.3
7/24/2018,Female,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2
5/8/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2
12/29/2018,Male,Auto & Accessories,Car & Bike Care,118,4,0.2,28.6,2.9
9/22/2018,Male,Auto & Accessories,Tyre,250,1,0.1,162.5,16.3
7/22/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
11/14/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,27,2.7
3/19/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,27.2,2.7
1/25/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8
7/30/2018,Female,Auto & Accessories,Car Media Players,140,4,0.3,43.2,4.3
7/6/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2
1/24/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8
10/12/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4
4/9/2018,Female,Auto & Accessories,Tyre,250,1,0.3,147.5,14.8
8/23/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6
10/17/2018,Male,Auto & Accessories,Car Mat,54,5,0.1,10.8,1.1
5/29/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3
5/24/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,148.7,14.9
10/3/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,48.8,4.9
5/14/2018,Male,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7
6/29/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8
4/24/2018,Male,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4
1/5/2018,Male,Auto & Accessories,Tyre,250,5,0.1,157.5,15.8
12/7/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
12/22/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
4/6/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.3,11.2,1.1
5/19/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,114,11.4
3/16/2018,Male,Auto & Accessories,Car Media Players,140,5,0.3,39,3.9
9/18/2018,Female,Auto & Accessories,Car Speakers,211,4,0.2,114.1,11.4
12/29/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.1,35.8,3.6
10/23/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.1,32.1,3.2
11/6/2018,Male,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3
10/2/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4
4/6/2018,Male,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1
10/27/2018,Male,Auto & Accessories,Car Seat Covers,114,4,0.2,24.9,2.5
9/14/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,104.8,10.5
12/26/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,43.2,4.3
3/4/2018,Male,Auto & Accessories,Car Speakers,211,4,0.3,88.8,8.9
10/13/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.2,32.3,3.2
8/2/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.2,33.3,3.3
11/10/2018,Male,Auto & Accessories,Tyre,250,1,0.2,160,16
2/5/2018,Male,Auto & Accessories,Bike Tyres,72,5,0.2,14.4,1.4
3/7/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
4/19/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.1,30.6,3.1
3/8/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3
5/10/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,57.2,5.7
4/30/2018,Female,Auto & Accessories,Car Speakers,211,4,0.3,97.2,9.7
12/19/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,26.5,2.6
12/4/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4
7/2/2018,Male,Auto & Accessories,Tyre,250,5,0.3,107.5,10.8
9/6/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2
11/12/2018,Female,Auto & Accessories,Car Mat,54,1,0.2,54,5.4
7/16/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3
7/28/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,127.9,12.8
1/18/2018,Male,Auto & Accessories,Car Media Players,140,5,0.3,25,2.5
11/28/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5
3/21/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,23,2.3
4/27/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.2,30.9,3.1
7/22/2018,Male,Auto & Accessories,Tyre,250,1,0.1,167.5,16.8
5/8/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.1,18,1.8
4/18/2018,Male,Auto & Accessories,Car Mat,54,4,0.1,13.5,1.4
5/11/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,24.9,2.5
3/27/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,141.8,14.2
6/9/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,51.6,5.2
10/23/2018,Male,Auto & Accessories,Car Speakers,211,1,0.1,126.8,12.7
7/3/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,31.2,3.1
10/8/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4
1/17/2018,Female,Auto & Accessories,Tyre,250,5,0.3,120,12
2/8/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,24,2.4
7/17/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,54,5.4
5/7/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,23.7,2.4
11/1/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.2,132.5,13.3
11/21/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4
5/4/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,118.3,11.8
12/8/2018,Female,Auto & Accessories,Car Body Covers,117,1,0.3,33.5,3.3
10/11/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,30.9,3.1
10/13/2018,Male,Auto & Accessories,Tyre,250,1,0.3,162.5,16.3
11/4/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,24,2.4
1/6/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
5/19/2018,Female,Auto & Accessories,Car Seat Covers,114,1,0.3,16.9,1.7
11/5/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,104.8,10.5
1/30/2018,Male,Auto & Accessories,Car Media Players,140,5,0.3,25,2.5
2/11/2018,Male,Auto & Accessories,Car Speakers,211,4,0.3,97.2,9.7
12/7/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,25.3,2.5
6/13/2018,Female,Auto & Accessories,Car & Bike Care,118,4,0.3,14.4,1.4
10/19/2018,Female,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3
12/16/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
1/12/2018,Male,Auto & Accessories,Car Mat,54,1,0.2,54,5.4
11/6/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1
10/16/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,137.1,13.7
9/29/2018,Male,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9
8/17/2018,Male,Auto & Accessories,Car Speakers,211,1,0.2,122.6,12.3
11/1/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8
12/4/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.3,20.3,2
8/21/2018,Female,Auto & Accessories,Tyre,250,1,0.2,160,16
1/9/2018,Male,Auto & Accessories,Bike Tyres,72,5,0.1,14.4,1.4
6/26/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,27,2.7
6/27/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,24.9,2.5
2/18/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6
9/3/2018,Male,Auto & Accessories,Car Media Players,140,1,0.1,55.8,5.6
10/4/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,99.4,9.9
2/14/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2
8/17/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.1,35.6,3.6
8/5/2018,Male,Auto & Accessories,Tyre,250,4,0.3,120,12
6/25/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,72,7.2
9/27/2018,Female,Auto & Accessories,Car Mat,54,1,0.3,27,2.7
10/15/2018,Female,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6
3/6/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,123.3,12.3
6/14/2018,Male,Auto & Accessories,Car Media Players,140,5,0.1,53,5.3
11/1/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,105.7,10.6
5/20/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8
7/1/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6
5/21/2018,Male,Auto & Accessories,Tyre,250,5,0.1,157.5,15.8
12/14/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4
1/30/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
1/4/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.1,31.7,3.2
6/17/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,123.3,12.3
7/20/2018,Male,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8
3/14/2018,Female,Auto & Accessories,Car Speakers,211,5,0.3,99.4,9.9
10/19/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.2,25.3,2.5
9/2/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.3,14.4,1.4
7/4/2018,Male,Auto & Accessories,Tyre,250,1,0.2,155,15.5
9/13/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8
7/24/2018,Male,Auto & Accessories,Car Mat,54,1,0.1,27,2.7
7/5/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.2,29.4,2.9
9/30/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,146.4,14.6
5/3/2018,Male,Auto & Accessories,Car Media Players,140,4,0.1,54.4,5.4
5/25/2018,Male,Auto & Accessories,Car Speakers,211,5,0.3,78.3,7.8
1/12/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2
12/13/2018,Female,Auto & Accessories,Car & Bike Care,118,1,0.2,33.3,3.3
4/20/2018,Female,Auto & Accessories,Tyre,250,1,0.3,160,16
4/26/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,72,7.2
10/1/2018,Male,Auto & Accessories,Car Mat,54,1,0.1,18,1.8
3/23/2018,Female,Auto & Accessories,Car Seat Covers,114,4,0.3,20.3,2
3/1/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,144.1,14.4
3/3/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,54.4,5.4
1/4/2018,Male,Auto & Accessories,Car Speakers,211,4,0.3,105.7,10.6
11/21/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.3,19.5,1.9
4/2/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,33.3,3.3
10/23/2018,Male,Auto & Accessories,Tyre,250,1,0.3,140,14
5/10/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2
8/13/2018,Male,Auto & Accessories,Car Mat,54,5,0.1,10.8,1.1
2/13/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.2,29.4,2.9
9/11/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,144.1,14.4
12/19/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,51.6,5.2
4/3/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,109.9,11
4/27/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,30,3
7/18/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,33.3,3.3
5/6/2018,Male,Auto & Accessories,Tyre,250,1,0.1,167.5,16.8
4/11/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
8/20/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
12/7/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3
10/24/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3
11/6/2018,Male,Auto & Accessories,Car Media Players,140,4,0.1,54.4,5.4
11/4/2018,Male,Auto & Accessories,Car Speakers,211,1,0.1,128.9,12.9
5/3/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.2,25.3,2.5
3/2/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6
6/1/2018,Male,Auto & Accessories,Tyre,250,5,0.3,132.5,13.3
2/3/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.1,36,3.6
8/3/2018,Male,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1
7/11/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.3,5.5,0.6
8/7/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6
12/23/2018,Male,Auto & Accessories,Car Media Players,140,5,0.3,25,2.5
7/30/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,118.3,11.8
8/9/2018,Female,Auto & Accessories,Car Body Covers,117,4,0.3,13.6,1.4
5/4/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,20.3,2
4/26/2018,Male,Auto & Accessories,Tyre,250,5,0.3,107.5,10.8
8/15/2018,Female,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
11/30/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
8/11/2018,Male,Auto & Accessories,Car Seat Covers,114,4,0.3,15.8,1.6
5/8/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,116.4,11.6
11/27/2018,Male,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8
8/6/2018,Male,Auto & Accessories,Car Speakers,211,5,0.3,88.8,8.9
6/16/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.3,13.6,1.4
5/18/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.1,32.1,3.2
6/22/2018,Male,Auto & Accessories,Tyre,250,1,0.2,160,16
4/29/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8
3/26/2018,Male,Auto & Accessories,Car Mat,54,5,0.3,10.8,1.1
3/12/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.2,31.7,3.2
11/4/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,114,11.4
8/24/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,51.6,5.2
11/5/2018,Male,Auto & Accessories,Car Speakers,211,5,0.3,88.8,8.9
4/26/2018,Female,Auto & Accessories,Car Body Covers,117,5,0.3,7.8,0.8
12/23/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,30.9,3.1
5/17/2018,Male,Auto & Accessories,Tyre,250,1,0.3,157.5,15.8
3/9/2018,Female,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2
5/2/2018,Male,Auto & Accessories,Car Mat,54,1,0.2,27,2.7
6/25/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,16.9,1.7
12/1/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,141.8,14.2
4/16/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,39,3.9
6/4/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,112,11.2
11/1/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.2,34.7,3.5
1/17/2018,Male,Auto & Accessories,Car & Bike Care,118,4,0.3,19.1,1.9
4/16/2018,Male,Auto & Accessories,Tyre,250,4,0.2,150,
6/18/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.2,18,1.8
2/8/2018,Female,Auto & Accessories,Car Mat,54,5,0.1,10.8,1.1
7/29/2018,Female,Auto & Accessories,Car Seat Covers,114,4,0.3,11.2,1.1
9/25/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,144.1,14.4
9/26/2018,Male,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9
12/1/2018,Male,Auto & Accessories,Car Speakers,211,4,0.3,97.2,9.7
11/16/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,27.6,2.8
6/25/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.1,32.1,3.2
11/16/2018,Male,Auto & Accessories,Tyre,250,1,0.3,157.5,15.8
5/21/2018,Male,Auto & Accessories,Bike Tyres,72,5,0.2,14.4,1.4
5/12/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,27,2.7
6/3/2018,Male,Auto & Accessories,Car Seat Covers,114,4,0.1,29.4,2.9
11/30/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8
7/12/2018,Female,Auto & Accessories,Car Media Players,140,5,0.1,53,5.3
10/14/2018,Female,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7
12/8/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.2,30,3
5/8/2018,Female,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9
4/16/2018,Female,Auto & Accessories,Tyre,250,4,0.3,140,14
10/29/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8
11/26/2018,Male,Auto & Accessories,Car Mat,54,1,0.2,27,2.7
6/15/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3
10/5/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,146.4,14.6
12/4/2018,Male,Auto & Accessories,Car Media Players,140,5,0.1,53,5.3
7/4/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,122.6,12.3
5/19/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8
9/24/2018,Female,Auto & Accessories,Car & Bike Care,118,1,0.2,30.9,3.1
2/13/2018,Male,Auto & Accessories,Tyre,250,1,0.2,165,16.5
4/20/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4
6/19/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
5/7/2018,Female,Auto & Accessories,Car Seat Covers,114,4,0.1,29.4,2.9
5/30/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3
7/30/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4
5/30/2018,Male,Auto & Accessories,Car Speakers,211,1,0.1,128.9,12.9
7/12/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.1,32.3,3.2
3/7/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.2,26.2,2.6
3/10/2018,Male,Auto & Accessories,Tyre,250,4,0.3,130,13
7/24/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.2,36,3.6
7/27/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
9/19/2018,Female,Auto & Accessories,Car Seat Covers,114,4,0.2,24.9,2.5
4/28/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,116.4,11.6
10/28/2018,Female,Auto & Accessories,Car Media Players,140,4,0.3,37.6,3.8
1/16/2018,Male,Auto & Accessories,Car Speakers,211,5,0.1,120.5,12
6/23/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.2,27.6,2.8
11/19/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,23.8,2.4
5/26/2018,Male,Auto & Accessories,Tyre,250,4,0.3,120,12
2/21/2018,Male,Auto & Accessories,Bike Tyres,72,5,0.2,14.4,1.4
5/4/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
3/20/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,29.4,2.9
5/13/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,114,11.4
8/16/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,57.2,5.7
3/10/2018,Male,Auto & Accessories,Car Speakers,211,1,0.3,124.7,12.5
3/11/2018,Male,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8
12/10/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.1,36.8,3.7
1/28/2018,Male,Auto & Accessories,Tyre,250,1,0.2,165,16.5
8/22/2018,Female,Auto & Accessories,Bike Tyres,72,1,0.1,24,2.4
7/3/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
9/24/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,29.4,2.9
11/16/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,104.8,10.5
11/28/2018,Male,Auto & Accessories,Car Media Players,140,5,0.2,46,4.6
10/27/2018,Male,Auto & Accessories,Car Speakers,211,5,0.3,99.4,9.9
1/17/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,19.5,1.9
6/6/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.1,35.6,3.6
8/15/2018,Female,Auto & Accessories,Tyre,250,5,0.1,157.5,15.8
1/26/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
12/3/2018,Female,Auto & Accessories,Car Mat,54,1,0.1,27,2.7
10/23/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.2,31.7,3.2
1/22/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.2,127.9,12.8
2/20/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,54.4,5.4
7/30/2018,Male,Auto & Accessories,Car Speakers,211,1,0.2,118.3,11.8
12/10/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,33.5,3.3
7/20/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,32.1,3.2
1/4/2018,Male,Auto & Accessories,Tyre,250,5,0.1,157.5,15.8
6/21/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,36,3.6
7/30/2018,Female,Auto & Accessories,Car Mat,54,1,0.2,27,2.7
12/6/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.2,22.6,2.3
7/8/2018,Female,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,137.1,13.7
5/11/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,43.2,4.3
6/22/2018,Male,Auto & Accessories,Car Speakers,211,5,0.2,109.9,11
12/10/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.2,34.7,3.5
11/7/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,33.3,3.3
3/27/2018,Male,Auto & Accessories,Tyre,250,1,0.3,162.5,16.3
9/15/2018,Female,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8
9/15/2018,Female,Auto & Accessories,Car Mat,54,5,0.2,10.8,1.1
2/11/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.2,27.2,2.7
8/25/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,123.3,12.3
5/17/2018,Male,Auto & Accessories,Car Media Players,140,5,0.3,25,2.5
2/16/2018,Male,Auto & Accessories,Car Speakers,211,4,0.1,122.6,12.3
8/27/2018,Female,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4
12/24/2018,Male,Auto & Accessories,Car & Bike Care,118,1,0.3,34.5,3.4
10/15/2018,Male,Auto & Accessories,Tyre,250,4,0.3,140,14
5/30/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.2,18,1.8
7/13/2018,Male,Auto & Accessories,Car Mat,54,4,0.3,13.5,1.4
9/30/2018,Male,Auto & Accessories,Car Seat Covers,114,5,0.3,16.9,1.7
12/8/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,137.1,13.7
5/6/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,47.4,4.7
5/2/2018,Male,Auto & Accessories,Car Speakers,211,1,0.2,118.3,11.8
8/17/2018,Female,Auto & Accessories,Car Body Covers,117,1,0.3,27.6,2.8
5/16/2018,Male,Auto & Accessories,Car & Bike Care,118,4,0.3,23.8,2.4
10/19/2018,Male,Auto & Accessories,Tyre,250,5,0.3,107.5,10.8
4/26/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.1,36,3.6
6/19/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,18,1.8
4/23/2018,Male,Auto & Accessories,Car Seat Covers,114,4,0.2,24.9,2.5
9/16/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.1,146.4,14.6
5/5/2018,Male,Auto & Accessories,Car Media Players,140,1,0.3,54.4,5.4
12/6/2018,Female,Auto & Accessories,Car Speakers,211,5,0.2,109.9,11
10/20/2018,Male,Auto & Accessories,Car Body Covers,117,1,0.3,32.3,3.2
11/2/2018,Male,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9
9/28/2018,Female,Auto & Accessories,Tyre,250,1,0.3,160,16
1/12/2018,Male,Auto & Accessories,Bike Tyres,72,4,0.3,18,1.8
3/11/2018,Male,Auto & Accessories,Car Mat,54,1,0.3,54,5.4
4/18/2018,Male,Auto & Accessories,Car Seat Covers,114,1,0.3,30.6,3.1
7/5/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,144.1,14.4
5/23/2018,Male,Auto & Accessories,Car Media Players,140,4,0.2,48.8,4.9
3/16/2018,Male,Auto & Accessories,Car Speakers,211,1,0.2,126.8,12.7
9/12/2018,Male,Auto & Accessories,Car Body Covers,117,5,0.1,31.2,3.1
7/27/2018,Female,Auto & Accessories,Car & Bike Care,118,1,0.3,27.4,2.7
6/28/2018,Male,Auto & Accessories,Tyre,250,1,0.1,167.5,16.8
11/30/2018,Male,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2
8/23/2018,Male,Auto & Accessories,Car Mat,54,1,0.1,18,1.8
3/11/2018,Female,Auto & Accessories,Car Seat Covers,114,1,0.1,32.9,3.3
3/15/2018,Male,Auto & Accessories,Car Pillow & Neck Rest,231,5,0.3,93.3,9.3
2/17/2018,Male,Auto & Accessories,Car Media Players,140,1,0.2,51.6,5.2
